TransactionID,AccountID,TransactionAmount,TransactionType,AccountBalance,HourOfTransaction,Longitude,Latitude,FraudulentTransaction
4850,1665,2464.0352567921036,Transfer,178.46203427353225,10,93.94193983840029,4.216938445570136,0
4851,4375,2831.6272667098,Transfer,1982.2806868964142,11,-72.69368281471738,37.123315310971165,0
4852,3667,3580.3747135594326,Transfer,8879.73951350288,23,17.130531802739597,87.90304026338413,0
4853,2771,557.0446900731642,Transfer,1536.9750293977997,8,-15.141729844794298,-58.99728808130512,0
4854,3867,3750.632503223628,Transfer,4841.8503250357435,17,23.74874050944399,-66.04091684447859,0
4855,1863,688.0718891366951,Deposit,4250.834189142336,16,25.952162188461244,-36.937644316206345,0
4856,1581,342.4737120677698,Transfer,6690.680680782177,20,72.75639076884943,72.70994875860711,0
4857,4070,4880.637634245123,Transfer,640.4963055525842,2,-150.10422672759685,-15.937089940644967,0
4858,1694,4785.388926663503,Transfer,6621.626693555638,12,88.82824639743046,52.829416464697715,0
4859,4833,311.57835925341465,Transfer,3612.04127542512,5,-128.2522992360274,-53.4729312238457,0
4860,2251,2221.834672960061,Transfer,9267.791634916739,13,-170.5653702287944,-1.1510203751778647,0
4861,4173,939.3622421158759,Transfer,8503.984562900469,0,6.805995106126403,-67.05530295363715,0
4862,2610,2431.871036700746,Withdrawal,4055.111859928102,3,29.331705838390832,-15.67828799446876,0
4863,4488,4152.584442567942,Deposit,9929.629250826742,21,-167.4536147578696,-42.789245964886064,0
4864,2239,4753.552755967023,Transfer,614.243151296847,17,5.533601320808259,8.897687252316715,0
4865,3454,3174.9207407231715,Deposit,7907.458978635488,10,12.445275011569805,50.473118353534744,0
4866,1398,1775.9892793869672,Withdrawal,4394.98158787089,10,-161.10183554460679,78.90666684264505,0
4867,2946,3020.594572566546,Withdrawal,4389.720931417095,7,76.17070264128336,-38.90829937231997,0
4868,1714,1566.8865174811672,Transfer,1784.3246016388925,3,-104.29570735762056,43.763705227681356,0
4869,1703,4550.019967751981,Deposit,5197.311207725383,1,106.00531697710653,69.40662071076582,0
4870,3808,4353.298310898126,Transfer,938.7131191128441,0,-68.10403327203889,-67.52666213094061,0
4871,3546,2795.576433895508,Withdrawal,6204.114072103735,23,-7.958688672881948,15.467801058938804,0
4872,4825,1630.746587747999,Withdrawal,2491.745364453484,9,141.0663165907921,20.132335547724622,0
4873,4536,1474.014481159062,Deposit,7276.094653116764,16,110.22460806691714,-40.970681585525135,0
4874,2714,176.7557935782467,Transfer,6112.8790307400695,6,101.47088829076387,-85.94737927034544,0
4875,2972,4080.946046616223,Deposit,7489.4095866393145,6,-122.24368885844825,-43.79346963293235,0
4876,4021,2257.4122330646496,Deposit,7522.446495318692,12,-162.66874078814084,15.252229303426546,0
4877,4802,1632.4133127173195,Withdrawal,2047.4195476823677,21,38.07322224501749,-54.64031176557578,0
4878,1081,2360.840671438792,Deposit,106.67982191730121,23,-32.15100870401477,-38.27786767053598,0
4879,1603,4095.5025723687136,Withdrawal,3721.0364679881027,0,147.26781951497065,37.42604281643061,0
4880,2970,631.8248964605307,Transfer,9198.78523638544,0,-54.1464251172833,-18.303193517263793,0
4881,2710,4289.703381326718,Deposit,5821.203907894759,12,-32.20259364074798,-78.22343035489106,0
4882,3046,4488.569087190686,Deposit,7302.269855687667,0,9.360195497611016,-18.150140840369104,0
4883,4822,4734.072496019102,Transfer,8807.746341483175,5,106.7042396275603,89.95841367702491,0
4884,3819,1993.4650821889127,Deposit,9069.976652474501,22,-83.41234052371111,-43.01072300998649,0
4885,1902,1093.5306161479828,Transfer,5337.34905736333,9,159.0554365784547,-42.25382487896704,0
4886,1364,1874.4676841488256,Withdrawal,5455.326640629345,20,14.37160057975376,-59.4204453613076,0
4887,1162,1671.2313601947023,Withdrawal,8524.294528207853,0,122.7518140227873,-41.10527111378374,0
4888,4119,889.0080233892717,Deposit,8094.105809371135,4,9.222654044166774,13.455594614612366,0
4889,3558,3040.260683806425,Withdrawal,7018.70013906391,21,97.9175504664048,83.62838376322665,0
4890,4400,2388.354560938058,Withdrawal,6084.196511751435,1,-161.48852910565392,19.385149009058665,0
4891,2863,4329.847951696778,Transfer,6210.429515527746,2,107.71649340588488,-16.22743339000168,0
4892,1115,170.22680660547067,Withdrawal,3692.822311771513,22,8.625394731579263,-19.8659467667201,1
4893,3988,3222.9009585000804,Withdrawal,8425.085699276742,2,-18.210388252830285,-85.63934076995022,0
4894,4920,3817.11490377269,Withdrawal,6216.0190803638825,17,-139.82052001972755,-89.54238560401795,0
4895,3384,3799.837980249652,Transfer,2312.9278161911566,22,86.96251400706467,53.494838456315534,1
4896,1880,4431.50909580667,Deposit,2474.44845724443,7,-132.78108509851,-1.7710807473445271,0
4897,3784,3647.8783767191753,Transfer,8629.869836354972,8,-110.7655873905625,-84.02230565403063,0
4898,4935,4639.772207622004,Deposit,6294.50470180223,1,-134.48762794452662,-38.515131937734516,0
4899,1839,1669.9564331062484,Deposit,4047.1708714365245,1,-177.63278122308378,-25.79726090228428,0
4900,3194,2521.0149895902,Withdrawal,1952.297516429347,15,58.28896082418609,50.99200019709858,0
4901,4646,80.25751978162447,Withdrawal,6141.138135127497,6,-82.49614388222166,-11.8103934241079,0
4902,4877,44.71836064342315,Transfer,1924.6727621931002,3,-126.19063469131154,52.07403146871508,0
4903,2346,1208.2318360530842,Transfer,4754.653609061181,4,-64.80990629484025,24.0721291563831,0
4904,3490,513.0279137240354,Transfer,6807.354288988239,0,-0.3295110431961916,-84.03548284510207,0
4905,3884,1308.4547259994106,Withdrawal,5697.612799779095,21,1.228507518343008,84.36396673253725,0
4906,2036,893.446039696703,Deposit,9228.789011250055,9,-47.8094370004946,-57.34205339844103,0
4907,1942,152.3149239448547,Transfer,493.23989833251284,12,-1.8243824250855596,-40.38847889254348,0
4908,4565,4547.427690566186,Deposit,2869.969270928888,23,-26.157075193802115,55.672925133838504,0
4909,2724,51.03342563056871,Withdrawal,665.1524022560127,14,116.15948891441485,-55.82882446425722,0
4910,3334,3683.049900242056,Withdrawal,2026.5818772128453,0,-169.3389717031745,-17.804198932689474,0
4911,3767,769.2179557283874,Withdrawal,1327.4350248707538,17,132.4908479962969,65.69841926759366,0
4912,2137,4562.025813778004,Withdrawal,7353.3501075002905,22,-92.19050795569487,24.709009716301225,0
4913,3527,4465.05173855353,Deposit,3756.82181881454,13,79.84159741305018,-35.625492092457975,0
4914,1021,3272.9667203825943,Deposit,9257.938284909904,17,-34.185738117417884,25.928949874640097,0
4915,4420,3364.4484075050195,Transfer,331.4394447514983,21,-74.04013277827701,56.272405596750104,0
4916,2749,36.64231842874583,Deposit,6563.949430947362,11,41.525054279958425,-17.299929132386254,0
4917,1682,4924.509114906874,Deposit,9708.393522628334,11,96.79839079071758,12.9014432057064,0
4918,4906,4390.384691843314,Deposit,1840.8033261191845,4,-18.02287688270266,87.8269832733709,0
4919,4637,4476.5800663931595,Transfer,4480.07907982726,6,-12.04061649642685,83.62131174971944,0
4920,3953,3299.630239883851,Deposit,7048.709922585714,23,-158.8116654836354,1.6267161487099884,0
4921,2833,1730.4867739861372,Deposit,6368.066193299362,12,152.63855302602377,-72.69457382805605,0
4922,3367,4469.306758961499,Deposit,5703.668592600141,8,124.8828107206532,36.12277598643067,0
4923,1125,1464.66947147445,Withdrawal,3334.885657838611,5,-36.72259648472314,-41.648258325564285,0
4924,1276,2817.9306012775924,Deposit,7309.179539975722,20,95.38222073780105,30.50548706559468,0
4925,2999,507.65755199597317,Transfer,6567.22724297653,6,-67.21949674495468,-26.6839923207246,0
4926,2227,4610.558594362424,Transfer,1711.7228258931395,17,82.95184548459895,39.37651892675365,0
4927,3241,712.4445842783546,Transfer,9644.498239926392,14,6.009017963061723,-23.88193950890451,0
4928,4752,1132.2350605947322,Transfer,5601.1617985071825,7,-14.123980000889475,79.41514992831955,0
4929,4735,2795.089449059793,Withdrawal,5302.069850255425,19,-159.6517209870787,-65.39888295759934,0
4930,4618,3822.824071062778,Transfer,8497.54310811595,15,167.55189185119065,-77.6871293179999,0
4931,1695,3100.5630166221317,Withdrawal,6440.093755226869,16,121.46722915623133,50.61583750499122,0
4932,2309,1168.3482248727792,Withdrawal,837.3449374031151,2,105.61970447512078,-17.761327177425102,0
4933,1056,14.705782212176768,Withdrawal,5115.2348005235735,12,-70.23016884465927,-6.196393801866833,0
4934,4805,3788.1813957341215,Transfer,7827.905279650732,8,-75.74753360745589,78.08710683943644,0
4935,4374,4926.184556296358,Transfer,7029.803189751224,19,26.349514774073725,16.18572923007926,0
4936,4234,4051.466470327391,Withdrawal,9710.610369013193,14,124.64035064141348,28.830716689148687,0
4937,1018,2306.4310246015107,Withdrawal,346.6711688907171,15,156.46622622071487,-86.49613324667318,0
4938,4441,4519.798634381542,Transfer,2686.0676707399784,15,-83.18555063719,30.69259328150457,1
4939,3311,2055.1398888605663,Deposit,5536.648917196012,18,38.669328114990265,-20.096471532186996,0
4940,3841,2629.421080374903,Deposit,6232.949010305417,3,80.60500796164752,-7.161396745720523,0
4941,1112,2390.8775393044593,Deposit,2816.124260486667,18,-98.49882773403938,55.44902142014317,0
4942,4559,2243.6431246009693,Transfer,8285.336497121054,18,-33.31129311992726,4.282846682729186,0
4943,4398,3878.2019387765895,Transfer,1727.0431498685275,1,-112.50926146308936,87.63674571926231,0
4944,1541,2638.576847274765,Withdrawal,108.40618525500955,5,71.60582799660031,53.42600318509565,0
4945,3694,1590.4184389058282,Transfer,9528.674843923684,12,130.9626491562712,41.146478685106615,0
4946,1578,1298.209256615807,Transfer,3976.4122648579873,14,135.9123676385958,15.9635982895267,1
4947,2088,198.35911166749258,Transfer,9579.149029465327,9,61.23199337737452,-15.7685900643813,0
4948,4363,2920.1438577963995,Withdrawal,2851.522843417718,21,-55.02515033722919,-80.48297994376087,0
4949,1024,1157.5074628511607,Withdrawal,728.1414877991364,9,57.9745356675316,-86.67073666250289,0
4950,2572,749.1882708617517,Deposit,7747.944085074929,3,131.13602178149466,-81.58342202601325,0
4951,3048,3272.6115195001116,Deposit,8374.613365074412,13,45.30810021688197,82.59054910400866,0
4952,3958,3409.2341965295286,Transfer,4971.660298591595,7,-31.358901493488418,-31.82181932482358,0
4953,2572,3763.252912365753,Transfer,831.1183677608598,5,151.12899025883956,36.10970682004104,0
4954,1140,2522.8487127295716,Withdrawal,6575.927342236044,11,120.67797357699351,16.976628776046738,0
4955,2767,4471.332479967394,Deposit,1903.225347304057,7,137.67668648921227,12.900187698792564,0
4956,1647,4682.350339457157,Deposit,8508.877326747213,5,145.149127574506,14.263481500396566,0
4957,4972,4038.7809895645223,Deposit,2812.8288834676923,14,-38.227569242287274,-35.586751793297374,0
4958,3235,3181.611475220854,Transfer,8492.293264107884,18,129.47004270264063,69.57585818968363,0
4959,4199,1525.5675584200314,Transfer,4326.552964745842,13,25.32588164881119,75.45712081506608,0
4960,1200,4914.895158884904,Transfer,6005.229608556691,2,-166.26276952054556,26.014641346217175,0
4961,4198,1377.9394742877723,Withdrawal,7916.668916527567,17,48.901088347242336,65.51085977753857,0
4962,1256,1021.258040732251,Deposit,500.3485055310202,9,-10.57718725398172,-79.20341695447284,0
4963,4747,2216.349027795048,Withdrawal,8229.54346127887,13,-80.94432269257292,-71.92957486380082,0
4964,1546,293.6344478548184,Deposit,1472.6156134784264,13,169.33793041693423,10.631920426869144,0
4965,3241,4892.687378712236,Transfer,3648.341716509566,21,-160.17449101452934,62.371267343705085,0
4966,3750,2946.28344651796,Withdrawal,4780.532198099525,6,160.51586065454393,-33.222707787452684,0
4967,4175,2789.1909374042343,Withdrawal,8964.723178319424,6,-122.66385817153028,8.650064908535683,0
4968,4606,3282.4234366996025,Transfer,322.1622161663518,20,-44.284255451808406,-88.20710433286546,0
4969,4336,2490.148002408261,Deposit,5636.105822138175,21,-29.795336849034243,87.5934021829799,0
4970,1801,169.9969503017625,Deposit,6460.972750617706,22,83.16738671789301,48.05655629620259,0
4971,1941,3065.43333131358,Deposit,3234.1648600808276,10,-102.38068485478637,-24.944553626847124,0
4972,4455,3583.707646012589,Deposit,2975.819035963652,17,174.99666356191415,86.94230951810084,0
4973,4331,2089.577812514025,Transfer,4955.644669253629,9,89.64426699504827,-73.36296192638302,0
4974,1413,3788.9049046352525,Transfer,1952.2941368602585,14,104.3829498049397,-6.448362233287327,0
4975,3014,1142.7364836987188,Transfer,4734.377403089095,11,-141.685641822638,-79.40676869968736,0
4976,2381,1114.1701894202583,Transfer,7673.750702552459,22,-8.52767657659794,-29.706296131455865,0
4977,2098,815.470768560994,Withdrawal,8469.415491189096,16,160.41936617218397,-50.51444763045556,0
4978,4426,1866.2538513479176,Withdrawal,3913.097710499117,21,-82.77621424134966,-33.02084642739719,0
4979,4655,4236.590056591527,Withdrawal,6211.286960122487,23,-127.6618842176905,80.53367688822593,0
4980,4842,4141.281190123831,Transfer,100.20312781286023,16,-5.257994484892237,-13.106340589160297,1
4981,1909,1920.292797737884,Deposit,5548.489588347377,0,154.94150507443499,-31.525053973134177,1
4982,1187,2949.7024925413803,Withdrawal,9754.839423385649,5,-4.7553752049742,25.339028409280402,0
4983,4756,3606.873419209829,Withdrawal,3191.423768895993,20,-34.25965094892277,33.00645439199195,0
4984,3015,1213.6218053938346,Transfer,5988.283629671536,14,54.09807721695955,87.07839593648487,0
4985,2313,849.0240186147879,Deposit,7646.608210691569,18,157.27823958619848,8.290399012746676,0
4986,3092,4860.759006129432,Deposit,6128.4369077974625,13,-162.3393182865362,45.46145588691937,0
4987,4644,3091.610992915996,Deposit,4243.14970762171,9,-124.77760362839116,-21.210296533335026,0
4988,3130,4907.264451949983,Transfer,1610.4981757643611,9,-132.20844838406626,-59.21412367613411,0
4989,2146,1695.4023757898233,Deposit,4690.6438348364845,22,-149.28012637230037,-12.629622700132273,0
4990,1357,3518.128182870916,Withdrawal,3018.363670868057,6,-71.2418109665775,-14.62034903552825,0
4991,2551,1120.7921463407763,Withdrawal,6989.610858736845,6,-97.44874807668839,-14.289571495242612,0
4992,2089,1313.3888546568255,Withdrawal,4474.936400373319,13,17.5288558353607,35.17573678349328,0
4993,3983,2564.3915851354236,Transfer,8513.809669612483,14,-62.175808178746806,-16.930383970759934,0
4994,2680,1604.8944462852755,Deposit,2013.8921252424464,21,-34.125169875164545,81.74929128934977,0
4995,3422,846.4316035645164,Transfer,4235.429208330378,19,159.0712885799325,86.8949428291686,1
4996,1161,1321.7747029267368,Deposit,5619.299266308602,8,-123.96396914301376,4.205057294839804,0
4997,4817,188.38448838466456,Transfer,1347.5452926801224,14,-40.155362353871226,10.519921658397209,0
4998,4451,3525.073871172658,Withdrawal,5920.30977056144,8,-87.45053741323855,-16.627253086192695,0
4999,4727,2465.6621188584495,Transfer,2980.1219127430027,22,17.69975364879079,-25.993155298186394,0
5000,4429,480.2729013585828,Transfer,2372.4180834717295,6,85.08104155679194,87.35877647194766,0
5001,4259,866.7530257111712,Transfer,1504.9163233205131,23,114.11563443043138,-82.68176363657201,0
5002,3369,521.6473451820937,Withdrawal,3563.8310637717605,10,5.506810026251628,-16.18447810689598,0
5003,1449,3066.8381132966238,Transfer,9296.925910422646,4,127.76997294969931,-62.75873030712804,0
5004,2497,480.10971442634406,Transfer,406.95800737747896,8,102.62718283583428,40.73044829926599,0
5005,2036,3773.868841845728,Withdrawal,8536.346462248597,5,-123.47853788385416,-54.99977820321199,0
5006,3231,112.34948740875195,Deposit,4033.872888072894,6,-91.64564675280174,69.2362311115389,0
5007,3158,1254.3851820995017,Transfer,5659.856223391207,22,61.819390200031506,-22.593964262156547,0
5008,2950,4454.426712700617,Withdrawal,5176.841739561179,22,170.92584710661885,75.0867719213949,0
5009,3555,3595.471277430008,Transfer,9264.828589911613,13,-44.59330778399993,87.58125541534483,0
5010,2313,374.1119812991817,Withdrawal,7724.2797651365645,18,-97.26917736789335,48.81085449591191,0
5011,3342,4107.419261381047,Deposit,9849.752999746697,21,132.88659634640845,22.16844884795958,0
5012,4522,2470.245256485622,Deposit,7964.856521054804,21,-108.13969456456228,-63.01770035361035,0
5013,3951,4235.447305572458,Transfer,3029.296092646204,10,71.06697865795019,77.95086050036872,0
5014,2238,3007.691474507463,Withdrawal,9632.548425657209,6,-167.67033467188875,49.83599824232604,0
5015,1973,3412.346829843965,Deposit,9837.301328998441,5,-173.16701456475468,-38.15175982812931,0
5016,1631,4967.572786374583,Deposit,1318.6276658053248,3,-17.435982980100704,-5.669651814757444,0
5017,4965,1169.3543741608507,Withdrawal,9020.337419451473,13,56.354445917965165,-77.82029893657683,0
5018,2590,3123.4884180593276,Transfer,6675.601610642305,21,-128.72359657484338,28.620058033601666,0
5019,2050,2307.003736386418,Deposit,9227.738323327827,2,94.99768308055366,-67.45235963358792,0
5020,4701,206.86524508423025,Deposit,9165.81630016797,16,-133.65486633169024,27.275631280954983,0
5021,3780,82.20850109929651,Deposit,8924.593008753445,14,12.134810833802902,30.879659043149957,0
5022,4302,604.9506033111147,Transfer,8864.22837745555,0,-69.01229078025104,-31.56677066471061,0
5023,2588,3248.967785287355,Deposit,1264.697766032864,20,90.81117964195391,80.75928223547663,0
5024,4878,2840.143808687827,Withdrawal,1520.8055119547937,10,109.48203128299826,50.213251057371735,0
5025,3368,2771.6135102069998,Transfer,1266.01625183197,12,-156.2071537575104,-0.5879420942047773,0
5026,3960,168.96524501601783,Deposit,1001.1879791228241,23,-110.66235504931262,75.34245371159383,0
5027,4304,2351.8219518364353,Withdrawal,3597.524322232485,2,141.3518794449824,64.05178751224781,0
5028,2693,4623.867861034218,Withdrawal,6871.188301813958,12,-30.379378823687944,34.599280636306744,0
5029,1436,1993.9834278601265,Transfer,3611.456869418591,17,-8.37508846570364,-62.4662434148918,0
5030,3828,3128.363124244397,Withdrawal,7230.973299423438,23,-119.51141700147608,-0.526693406364501,0
5031,2556,3901.295191359486,Transfer,8220.802937700006,8,178.1621267403574,65.59611706112275,0
5032,4474,3921.787142918019,Transfer,6695.525927449528,1,152.29716582215735,19.600478432730654,0
5033,2076,2601.207611152404,Transfer,4704.53679020139,7,-179.27111844639228,8.192060061487311,0
5034,4858,4291.180207557658,Withdrawal,3025.622651950473,1,18.26448575683861,81.94035605369496,0
5035,4384,1962.9766858850974,Transfer,1331.5932883067856,22,134.01625809713568,-87.0213482300087,0
5036,2304,4444.579141776144,Transfer,4987.153096322699,23,-25.007901755774327,-87.83165071195256,0
5037,3773,1208.733560313771,Withdrawal,7224.029638361984,0,-22.746866912393443,70.70769362496222,0
5038,3078,1408.2798708829496,Transfer,5527.607793890078,23,-43.43502357853586,-83.06330129545934,0
5039,3384,275.0719147530155,Deposit,7242.671000975582,2,-169.62179934408357,-30.14213153306237,0
5040,1182,3979.9533643459918,Withdrawal,3418.6747562006567,16,104.50200090733301,76.32458672272523,0
5041,4094,2091.105628801201,Withdrawal,761.2810242479454,6,-15.55732677920588,34.407466886748466,0
5042,3591,1153.2919034178813,Withdrawal,7733.8694677225085,9,11.183629825341285,26.668603055509863,0
5043,2469,1166.6334853067326,Deposit,2275.2687071126043,18,-87.95335794961017,28.259696728016365,0
5044,4145,4507.9857067338735,Transfer,6201.222096336637,23,102.28265714405501,-32.824263807162566,0
5045,4081,4171.243836300574,Withdrawal,8062.498171091859,8,105.74947681360129,5.496046382264609,0
5046,4555,2772.1191179323446,Withdrawal,1477.1890182622994,17,19.051494066633353,23.39515152843566,0
5047,2479,3084.392894074448,Withdrawal,6025.097629131431,14,145.666053288059,-34.97124137550973,0
5048,2589,2376.884597045952,Deposit,6924.806182216928,16,-138.2816769384089,53.16550484474271,0
5049,2587,1964.4160489652563,Deposit,7490.655581507352,23,103.18559927169576,-32.08529542220702,1
5050,1659,4578.229637279474,Deposit,1561.8994503007273,21,21.090291235439253,-77.1400523699045,1
5051,1159,636.8073905663074,Transfer,8268.650003595776,16,-96.83525986687827,-53.738176718859535,0
5052,4953,2098.0494806839774,Transfer,1032.0708048896527,18,-132.37063824531782,-16.486124685918426,0
5053,4085,1729.363920859498,Deposit,5243.876334752393,8,-71.6374654837782,73.45005986595041,1
5054,4249,2495.7720940532304,Transfer,4489.785692359012,5,128.27373051652273,-15.162895462950516,0
5055,3459,2293.5830539804238,Deposit,2295.4841349319777,18,103.54296588340895,-73.83531571667228,0
5056,4949,2599.2587629388963,Transfer,3089.114340327668,7,52.24767329449443,-54.63778200581097,0
5057,2011,708.1956963627005,Transfer,1727.9142545601283,5,-147.48227719787613,8.004147536257634,0
5058,1052,2570.5760925512527,Deposit,4314.689328730408,16,163.73903030758936,-58.021919153398024,1
5059,3455,1219.6698812971822,Withdrawal,451.5581829485458,5,-70.04155234485343,-78.48816981103168,0
5060,3894,929.8134314510744,Withdrawal,8900.26122543194,12,38.51999400422105,38.66912376809219,0
5061,2045,333.5227517430942,Transfer,1718.5246168622934,20,109.11667348995627,51.18253115318896,0
5062,2053,3815.636268193143,Transfer,8871.575788913891,23,-132.1718995948471,63.11398233786798,0
5063,3750,2142.935185074234,Transfer,8649.416261326633,1,54.79082721211432,61.90814904464375,0
5064,3307,3136.951979725674,Transfer,4571.604350861099,11,-168.3734411864835,-21.73327558805235,0
5065,2228,3640.6907830906694,Transfer,5027.484550929414,6,-143.3558478584372,42.20459677662515,0
5066,4130,3399.790159914632,Transfer,3088.9440512913657,5,80.33170839377107,15.0369947070634,0
5067,2494,2357.7985882575144,Deposit,9969.058539757749,16,-124.17042399379412,-85.79442567001564,0
5068,3823,1945.6136594691318,Withdrawal,6740.644686843212,7,-20.337579610063813,-17.712340252584013,0
5069,2489,1886.039949106912,Withdrawal,9522.902030761967,5,-90.60028172014711,-80.48178733767622,0
5070,2035,3203.843496680981,Deposit,4206.488759442963,18,-28.357376878820844,-74.99591002074624,0
5071,4702,2479.0238311599483,Deposit,8841.864136384585,20,-152.2007134950705,-79.91955951419175,0
5072,2950,4247.169917462668,Withdrawal,4537.522868848963,22,91.76419585475617,82.9703768937583,0
5073,4361,4374.762901790294,Withdrawal,8681.605833802994,8,-151.5451761381188,61.95617834413804,0
5074,1849,861.0962862525272,Transfer,1396.1729389991106,19,121.64921904976921,-10.961194049967574,1
5075,4831,689.8059212131709,Withdrawal,6404.85882500824,15,58.539191101042036,-45.3604558023762,0
5076,1353,3155.7006209196375,Transfer,6819.164796907552,17,-30.029192760858052,-76.95885068585216,0
5077,4710,1513.1164828307742,Transfer,6596.089903135631,18,131.93515564937707,-12.384674731024006,0
5078,2098,102.66788663784331,Withdrawal,4525.573418589503,6,-112.99273967652174,18.06351859036478,1
5079,3920,4444.326920121146,Transfer,6870.769489304879,7,-84.75687813066284,53.478598160117855,1
5080,2739,1142.2348285466032,Transfer,2470.684698084271,20,-130.6354818026856,-80.71902248802397,0
5081,4632,4647.110451912187,Deposit,5998.901085521153,18,-42.63527041558743,-14.783396847000205,0
5082,4662,3589.9979098824856,Withdrawal,5586.925752048359,0,175.2239465042715,85.8343402140325,0
5083,2464,3815.6409146583064,Deposit,3251.5612690912267,12,-122.03014399174992,-68.27030362572879,0
5084,1990,1015.2928640078704,Transfer,7810.751708914171,0,119.15153491168752,-17.946108938539297,0
5085,2264,1178.6301838278964,Transfer,900.6334480409416,10,54.67682580230593,-40.490041749174864,0
5086,4065,2611.126091582088,Deposit,1797.252646791493,1,-174.30691297973055,-65.87291602686426,1
5087,2884,868.7782647228122,Deposit,4764.385392232434,20,160.16046945757205,61.01022388337768,0
5088,4225,1534.104146488331,Deposit,8928.193309458447,2,169.5928554809945,35.48073786191557,0
5089,2809,1614.0977649595443,Transfer,5794.079589826679,12,152.96425267015564,-15.919832837685249,0
5090,4167,806.5533669312928,Withdrawal,8436.461824298012,6,0.6262767745321582,-23.567889106313885,0
5091,4797,1033.8623386418521,Transfer,5223.940219561174,1,-100.66493430868358,58.99477670432404,0
5092,3341,3944.8736916212,Deposit,7876.014089248364,1,-39.14471611062669,-73.6589077826869,0
5093,3256,844.3073141908692,Withdrawal,3325.3942079816893,2,41.1089567098432,-63.570009518761296,0
5094,4414,152.0023853011732,Deposit,8169.908940157616,12,-43.618902869718085,73.17900145683686,0
5095,2111,3150.481163718403,Transfer,4076.692098601111,11,74.94179431308581,57.09719772913121,1
5096,1817,4880.155765768325,Withdrawal,5632.428497977375,0,106.40719719954666,49.477997262822015,0
5097,2799,1662.7569349693756,Withdrawal,1841.2267661485937,17,-104.61855648669925,22.315666374686757,0
5098,2960,602.0919589492989,Transfer,9212.286938645011,4,-34.22091301819182,-37.35899071679036,0
5099,3437,2856.2327535839786,Deposit,7044.445282429023,18,164.78797536938157,78.26158894687526,0
5100,3372,4532.707513367274,Deposit,8602.662709578852,9,-90.06955154545032,-1.4636120877591168,0
5101,3987,3922.468281344109,Deposit,2157.842780838781,5,-55.27890410600557,-39.488484390407606,0
5102,1888,3116.354183379453,Transfer,770.0751171654408,17,-167.16221861328998,-24.19657080966745,0
5103,2855,1582.1319180719208,Deposit,3438.3717067790462,14,-60.34822520270352,-86.96861726473176,0
5104,2180,2713.9820646483377,Withdrawal,5215.185370453825,13,-46.46469668252308,-44.07136887095177,0
5105,1667,465.31175810823424,Deposit,8043.461841294448,23,-144.05919853434398,-56.167900441818546,0
5106,4722,3397.9376671605432,Deposit,4037.4915135102747,15,-179.4807900054154,-65.599804427185,0
5107,1632,3628.2291342992776,Withdrawal,2772.5874165204764,3,27.145974372735623,-84.21480122757225,0
5108,3624,4825.507798320495,Withdrawal,3788.1966129122666,18,-71.45042352166124,-49.16242018485724,0
5109,2642,1309.3828201379074,Deposit,7065.713363565442,20,-173.58341858636686,-71.36663074732715,0
5110,4730,102.097531024683,Withdrawal,3428.5591598150686,7,129.5799494281846,-81.87473192147733,0
5111,1136,2732.5862374914814,Transfer,9793.739700915901,0,30.387483743990742,-65.28199336228914,0
5112,2946,3536.884616940104,Withdrawal,1832.2929783353225,19,-118.37939382294465,-53.567394565194405,0
5113,2697,3954.13330465611,Transfer,7555.651633876626,21,131.48878425875154,-15.126781479714111,0
5114,1427,976.7572757938049,Withdrawal,5932.71976258599,21,-88.70905062972707,15.06522352333134,0
5115,2475,1316.146816494748,Transfer,2407.646441549763,12,-98.11953664694784,-31.99214476200308,0
5116,3659,2567.828717083809,Transfer,7560.775007692718,8,142.06826051901686,-64.573305213808,0
5117,4921,1659.6980417503091,Deposit,4530.648084522727,0,-115.39516339458947,79.25828925211434,0
5118,3958,4303.95231807135,Withdrawal,6855.7429278759,14,136.4348855408668,2.6736681997730614,0
5119,1818,2374.063167156214,Withdrawal,6656.346727129957,14,109.07038844920834,43.53845988523338,0
5120,3188,3999.8974340689947,Withdrawal,1195.3699891558558,13,-68.48008530147598,34.9983254283967,0
5121,2106,2907.2926048069453,Transfer,8415.831946131299,4,-167.6170507848712,-38.718583717013516,0
5122,3224,3867.7198066693886,Deposit,6846.601573145358,16,-150.2736827215259,10.775146568693131,0
5123,1197,1670.0382027863159,Withdrawal,7827.808455102981,5,-140.5698236029521,18.389540853367734,0
5124,3671,4158.768943432253,Deposit,4532.881766144281,8,140.68758065777212,-26.677615665008183,1
5125,4639,1380.1158545995977,Deposit,2031.111044857686,19,-34.547047906508794,30.73798178712481,0
5126,2995,2735.033051936421,Transfer,3329.513885098582,18,-168.28928737686203,52.32177925903895,0
5127,3738,1077.8954947376324,Withdrawal,9024.545361103135,22,20.357446340044675,-24.442100872593855,0
5128,4492,2382.877342914705,Deposit,9386.384158329141,20,-105.122789781483,-87.31523312236945,0
5129,3448,1597.6942954484286,Withdrawal,4870.477345420149,16,-95.35462466111318,-27.11953122644094,0
5130,4769,1340.850118879699,Withdrawal,3058.076193979002,6,-122.09697542949169,-68.97319137601045,0
5131,1470,4835.255239959907,Withdrawal,7330.080128674128,7,94.32772646353823,-61.99057994698978,0
